SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
CC(C[P+](C)(c1ccccc1)c1ccccc1)(C[P+](C)(c1ccccc1)c1ccccc1)C[P+](C)(c1ccccc1)c1ccccc1,True,True,True,True,True,True,False
CCCOC(=O)c1ccc(NCc2cnnn2C)cc1,True,True,True,True,True,True,False
c1ccc(-c2cc(-c3ccccc3)cc(N(c3ccccc3-c3cccc4c3sc3ccccc34)c3c(-c4ccc5ccccc5c4)c4ccccc4c4ccccc34)c2)cc1,True,True,True,True,True,True,False
CCCCCCC[P+](C)(CCCCCCC)CCCCCCC.[I-],True,True,True,True,True,True,False
C=C(CC(C)(C)C(C)(C)S)Nc1ccc(N(C)O[P+](C)(N)N(C)CC)cc1,True,True,True,True,True,True,False
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1P(c1ccccc1)c1ccccc1,True,True,True,True,True,True,False
Cc1nc(C(=O)NCc2nc(C)c(C)n2C)c(N)nc1-c1ncco1,True,True,True,True,True,True,False
Cc1ccc2c(=O)cc(C(=O)Nc3cc(-c4ccc(F)cc4)no3)oc2c1,True,True,True,True,True,True,False
O=C(c1ccc(OCCC2=CNCN2)cc1)N1CCCCC1,True,True,True,True,True,True,False
CN(Cc1cn(-c2ccccc2)nc1-c1ccccc1)C(=O)c1ccc2c(c1)C(=O)N(C)C2=O,True,True,True,True,True,True,False
CC[P+](C)(C)CCOCCOC.COCCOCCC(=O)[O-],True,True,True,True,True,True,False
Clc1ccc(C=Cc2nn3c(-c4cc5ccccc5o4)nnc3s2)cc1,True,True,True,True,True,True,False
COCCN(C)c1nccc(CN)c1Cl,True,True,True,True,True,True,False
O=C(O)c1ccc(CCNC(=O)c2c(C(F)(F)F)nn3c2N(Cc2cccc(C(F)(F)F)c2)CC3)cc1,True,True,True,True,True,True,False
C[P+](C)(C)C.O=P([O-])(O)O,True,True,True,True,True,True,False
O=C(O)c1ccc(COc2c(I)cc(C=C3SC(=O)N(CC(=O)N4CCCC4)C3=O)cc2I)cc1,True,True,True,True,True,True,False
CC(=O)c1nn(Cc2nc3ccccc3n2CCCC#N)c2cnccc12,True,True,True,True,True,True,False
CCCN1CCN(C(=O)c2cn(Cc3ccccc3Cl)nn2)CC1,True,True,True,True,True,True,False
CC(=O)N1CCN(C(=O)c2ccc(Nc3nccc(-c4ccc(S(=O)(=O)c5ccccc5)cc4)n3)cc2)CC1,True,True,True,True,True,True,False
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl][Sb]([c]1ccccc1)[c]1ccccc1,True,True,True,True,True,True,False
CN(C)C(=O)N1CC(F)(c2ccc(C3=NOC(c4cc(Cl)c(Cl)c(C(F)(F)F)c4)(C(F)(F)F)C3)cc2)C1,True,True,True,True,True,True,False
CC(=O)N(c1ccccc1)c1nc(C=Nn2cn[nH]c2=S)cs1,True,True,True,True,True,True,False
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4nc(-c5cccc6ccccc56)nc5ccccc45)cc3)n2)cc1,True,True,True,True,True,True,False
C[P+](C)(C)NP1(F)=NP(F)(F)=NP(F)(F)=N1,True,True,True,True,True,True,False
COC(=O)Cc1ccc2cccc-2cc1,True,True,True,True,True,True,False
C=Cc1cc(Nn2nnc3ccccc3c2=O)oc1C=CC,True,True,True,True,True,True,False
C[P+](C)(C)c1ccccc1,True,True,True,True,True,True,False
NN=C(Cl)c1ccccn1,True,True,True,True,True,True,False
c1ccc2c(c1)ccc1c3c(ccc12)CCCC3.c1ccccc1,True,True,True,True,True,True,False
CCCC[P+](C)(CCCC)CCCC.[N-]=C=O,True,True,True,True,True,True,False
Clc1ccc2c(cnc3c(-c4ccccc4)c4ccccc4n32)c1,True,True,True,True,True,True,False
CC(C)(C)N(c1ccccc1)[P+](C)(C)C,True,True,True,True,True,True,False
C=Cc1ccc(C[P+](C)(C)C)cc1.[Br-],True,True,True,True,True,True,False
CCO[Si](COc1ccc(O)cc1[P+](C)(C)C)(OCC)OCC.[Br-],True,True,True,True,True,True,False
Nc1cccc(OCc2cnc(Cl)s2)c1,True,True,True,True,True,True,False
CCCn1c(=O)n(CCC(=O)NCCCN2CCN(c3ncccn3)CC2)c2ccccc21,True,True,True,True,True,True,False
Cc1nn(C)c(C)c1C=NNC(=O)c1cc(O)cc(O)c1,True,True,True,True,True,True,False
CCc1cccc2c1-n1nc3c(c1C1(C)C(F)=CC(C)(NC(=O)NCN4CCCC4)C(F)=C21)CN(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)C3(C)C,True,True,True,True,True,True,False
[C-]#[N+]c1c(C)cc(O)c(C(=O)NC(N)=NC(=O)OC(C)(C)C)c1-c1cc(F)ccc1OC,True,True,True,True,True,True,False
OCCOc1ccccc1CNCc1cc[nH]c1,True,True,True,True,True,True,False
O=C(CCNc1cccc(Br)c1)N1CCc2ccccc2C1,True,True,True,True,True,True,False
C=C(C)[P+](C)(C)C,True,True,True,True,True,True,False
N.NP(=O)(O)OP(=O)(O)O,True,True,True,True,True,True,False
C[P+](c1cccs1)(N1CCOCC1)N1CCOCC1.I,True,True,True,True,True,True,False
CC(C)(C)c1ccc(N2c3ccc(C(C)(C)C)cc3B3c4cc(C(C)(C)C)ccc4N(c4ccc(C(C)(C)C)cc4)c4cc(-n5c6ccccc6c6ccc7c8ccccc8n(-c8nc(-c9ccccc9)nc(-c9ccccc9)n8)c7c65)cc2c43)cc1,True,True,True,True,True,True,False
Cc1ccc2nc(C)c(NN)nc2c1,True,True,True,True,True,True,False
CCCCc1ccc([P+](C)(c2ccccc2)c2ccccc2)c(CCCC)c1CCCC.[I-],True,True,True,True,True,True,False
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],True,True,True,True,True,True,False
C.C[N+](C)(C)C.C[P+](C)(C)C.C[S+](C)C,True,True,True,True,True,True,False
CCCCCCS[P+](C)(O)O,True,True,True,True,True,True,False
CCCn1nc2ccccc2c1[P+](C)(N(CC)CC)N(CC)CC.[I-],True,True,True,True,True,True,False
CNC(=O)c1cc(OC)c(NCC#Cc2nc3c(Br)cccn3c2SC(F)(F)F)cc1F,True,True,True,True,True,True,False
Cc1ccc(F)cc1NCC(=O)Nc1ccc([N+](=O)[O-])cc1C,True,True,True,True,True,True,False
COCCN(CCC#N)c1ccc([N+](=O)[O-])c(CBr)c1,True,True,True,True,True,True,False
C[P+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,True,True,True,True,True,True,False
O=[N+]([O-])c1c(Nc2cccc(-c3ncco3)c2)ccc2ccccc12,True,True,True,True,True,True,False
O=C(NCC#CCOc1cccc2cccnc12)c1cc(=O)c2ccccc2o1,True,True,True,True,True,True,False
OC1(c2cc[nH]c2)CC=Cc2ccccc21,True,True,True,True,True,True,False
CNc1ccc(C(=O)OC(=O)c2cccc(OC(=O)c3ccc(O)cc3OC(=O)c3ccc(N)cc3)c2)cc1,True,True,True,,True,True,
NC(=O)c1ccc(-c2ccc(O)cc2)c([N+](=O)[O-])c1,True,True,True,,True,True,
Cc1nn(C)c(CNc2ccc3ccccc3c2)c1Br,True,True,True,,True,True,
Cn1c2c([nH]c1=S)C(=O)c1ccccc1C2=O,True,True,True,,True,True,
COC(=O)OCc1ccc(OC)c(-c2cccc(Cl)c2)c1F.COc1ccc(C=O)c(F)c1-c1cccc(Cl)c1.COc1ccc(C=O)c(F)c1Br.COc1ccc(CBr)c(F)c1-c1cccc(Cl)c1.COc1ccc(CO)c(F)c1-c1cccc(Cl)c1.COc1cccc(F)c1Br.OB(O)c1cccc(Cl)c1,True,True,True,,True,True,
CC.CC1(C)CN(C(=O)Cn2c(=O)c(C(=O)O)cc3cccnc32)C1,True,True,True,,True,True,
Cc1c(Br)c[nH]c1C(=O)OCc1ccccc1,True,True,True,,True,True,
CCSc1nnc(NC(=O)Cc2csc3nc(-c4ccc(Cl)cc4)cn23)s1,True,True,True,,True,True,
CO.COc1ccc(C(=O)CCC(=O)NCCc2csc3cccnc23)cc1OC.COc1ccc(C(=O)CCC(=O)NN=Cc2csc3cccnc23)cc1OC,True,True,True,,True,True,
CN(C)CCn1c(=O)oc2ccc(NC(=O)c3cc(F)c(F)c(F)c3)cc21,True,True,True,,True,True,
C=CC=C(C1=CCC=C1)c1cc(-c2n[nH]c3ccc(-c4cncc(C)c4)nc23)[nH]c1C,True,True,True,,True,True,
CCCCCCC#CC1(CCC(=O)OC)CCOC1=O,True,True,True,,True,True,
CCCCCOc1ccc(-c2ccc(CCCC)cc2)nc1,True,True,True,,True,True,
C[P+](c1ccccc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,True,True,True,,True,True,
C[P+](C)(C)c1ccccc1.[Pt],True,True,True,,True,True,
CCN(CC)[P+](N(CC)CC)(N1CCOCC1)N1CCOCC1,True,True,True,,True,True,
Cn1c(-c2ccc3c(c2)OCO3)cnc1NCc1ccc(Cl)cc1.O=C(O)C(=O)O,True,True,True,,True,True,
CN(C)[P+](C)(Cc1ccccc1)c1ccccc1.[Cl-],True,True,True,,True,True,
CNc1ccc(-c2nc(C(C)(O)O)n3c(C(F)(F)F)cnc(N)c23)c(F)c1,True,True,True,,True,True,
CCC[P+](C)(C)CCCCO.CCC[P+](CCO)(CCO)CCO.CC[P+](C)(CC)CC.CC[P+](CC)(CC)CCCCO.CC[P+](CC)(CC)CCO.CC[P+](CCO)(CCO)CCO.C[P+](C)(C)CCCCO.C[P+](C)(C)CCCl.C[P+](C)(C)c1ccccc1.C[P+](C)(CCO)CCO.C[P+](CCCl)(CCCl)CCCl,True,True,True,,True,True,
Cc1cc(C)cc(N2CCN(C(=O)Nc3ccc(C)c(Cl)c3)CC2)c1,True,True,True,,True,True,
CCn1ncc(Cn2cc(NC(=O)C(C)(C)n3cc(Br)cn3)cn2)c1C,True,True,True,,True,True,
C=CCOc1ccc(C=CC(=O)Nc2ccccc2C)cc1,True,True,True,,True,True,
O=C(O)CCN1CCN(Cc2ccc(F)cc2)C(=O)C1=O,True,True,True,,True,True,
Cn1ccnc1CNC(=O)c1ccc(C#CCCO)s1,True,True,True,,True,True,
CCOc1cccc(C=C(C#N)C(=O)Nc2ccccc2F)c1,True,True,True,,True,True,
C[P+](O)(O)O.Nc1nc(N)nc(N)n1,True,True,True,,True,True,
CN(Cc1cc(C#CCO)cs1)C(=O)N1CCCCCC1,True,True,True,,True,True,
Oc1cc(N=Nc2ccccc2)c(O)c2ccccc12,True,True,True,,True,True,
Cc1cc(Sc2ccc(Br)c(C(=O)O)c2)n2ncnc2n1,True,True,True,,True,True,
CN(CCN(C)Cc1cc(C(C)(C)C)cc(C2(C)c3ccccc3-c3ccccc32)c1OCc1ccccc1)Cc1cc(C(C)(C)C)cc(C2(C)c3ccccc3-c3ccccc32)c1OCc1ccccc1,True,True,True,,True,True,
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=S(=O)([N-]c1ccncc1)C(F)(F)F,True,True,True,,True,True,
COc1cc(-c2nc(CNC(=O)c3ccc4c(c3)OCO4)c(C)o2)ccc1O,True,True,True,,True,True,
CCCCC.CP(C)CP(C)C(C)(C)C.[B][P+](C)(C)C[P+]([B])(C)C(C)(C)C.[B][P+](C)(C)C[P+]([B])(C)C(C)(C)C.[B][P+](C)(CC)C(C)(C)C.[B][P+](C)(CO)C(C)(C)C.[B][PH+](C)C.[B][PH+](C)C.[CH2-]CCC.[Li+].[Li+],True,True,True,,True,True,
C.C[P+](C)(C)C,True,True,True,,True,True,
CCCCC#CC([O-])(C(F)(F)F)C(Cl)(C#N)[P+](c1ccccc1)(c1ccccc1)c1ccccc1,True,True,True,,True,True,
CC.CN.CNCCO.Oc1ccc2ccccc2c1,True,True,True,,True,True,
O=C(c1n[nH]c(=S)[nH]c1=O)N1CCN(Cc2ccc(Cl)cc2)CC1,True,True,True,,True,True,
COC(=O)c1ccc(CCN2NCCC2=O)cc1.CO[CH-]C=CCBr.CO[CH-]C=CCBr.CO[CH-]C=CCN1CCC(=O)N1CCc1ccc(C(=O)OC)cc1.CO[CH-]C=CCN1CCC(=O)N1CCc1ccc(C(=O)OC)cc1.CO[CH-]C=CCO.CO[CH-]C=CCO.C[CH-]C#CCO.O=C(O)c1ccc(CCN2C(=O)CCN2CC=C[CH-]O)cc1.O=C(O)c1ccc(CCN2C(=O)CCN2CC=C[CH-]O)cc1.[U].[U].[U].[U].[U].[U].[U].[U].[U].[V].[V].[V].[V].[V].[V].[V].[V].[V],True,True,True,,True,True,
CCCOC.O=S(=O)(O)C(F)(F)COF,True,True,True,,True,True,
C[P+](C)(C)c1ccc(-c2ccccn2)s1,True,True,True,,True,True,
CCN(CC)[P+](C)(C[Si](C)(C)C)N(CC)CC,True,True,True,,True,True,
CCOC(=O)CC#Cc1ncc(N)nc1Cl,True,True,True,,True,True,
COc1ccc(CNc2nnc(-c3ccc4c(c3)C(I)=CC4)o2)cc1.COc1ccc(CNc2nnc(-c3ccc4c(c3)C(c3cncc(N5CCC(F)(F)CC5)n3)=CC4)o2)cc1.Cc1cncc(N2CCC(F)(F)CC2)n1.Cl.Clc1cncc(Cl)n1.FC1(F)CCN(c2cncc(Cl)n2)CC1.FC1(F)CCNCC1.Nc1nnc(-c2ccc3c(c2)C(c2cncc(N4CCC(F)(F)CC4)n2)=CC3)o1.[CH3][Sn]([CH3])[CH3].[CH3][Sn]([CH3])[CH3].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,True,True,True,,True,True,
c1ccc(-c2ccc(-c3ccccc3)c(-c3cnc(-c4cccc5c4sc4c5ccc5c6ccccc6n(-c6ccccc6)c54)c(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)c3)c2)cc1,True,True,True,,True,True,
CNC(=O)N(C1=NCC(C)(C)S1)c1ccc(Cl)cc1,True,True,True,,True,True,
Cc1cccc(C(=O)N2Cc3cn(C)nc3C3(CCN(C(=O)N(C)C)CC3)C2)n1.O=C(O)C(F)(F)F,True,True,True,,True,True,
CCc1ccc(CNC(=O)c2ccc(CN3C(=O)CCn4nccc43)cc2)cc1,True,True,True,,True,True,
Cc1c(C(=O)N(C)C)n[nH]c1CN,True,True,True,,True,True,
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[P+](C)(C)C,True,True,True,,True,True,
CCOc1c(C#CCN2CCOc3ccccc32)cccc1OC(=O)CC,True,True,True,,True,True,
COc1cc(-c2ccc3cc(NC4(C(=O)NC5(C#N)CC5)CCC(F)(F)CC4)oc3c2)ccc1NSC,True,True,True,,True,True,
CCc1ccc(C(=O)CC2(O)C(=O)N(Cc3c(Cl)cccc3Cl)c3ccccc32)cc1,True,True,True,,True,True,
CCn1cnnc1CNC(=O)c1ncccc1C#CCN,True,True,True,,True,True,
COc1coc(C(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)cc1=O,True,True,True,,True,True,
COc1ccccc1CCCc1nc(N)c2nn(-c3ccccc3)cc2n1,True,True,True,,True,True,
CC1(C)c2cc(-c3ccc4c5ccccc5c5c(-c6ccccc6)c(-c6ccccc6)oc5c4c3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,True,True,True,,True,True,
Cc1cc([Si](C)(C)C)c[cH-]1.[Cl-].[Cl-].[Zr+2]=[C](c1ccccc1)c1ccccc1.[c-]1cccc2c1Cc1ccccc1-2,True,True,True,,True,True,
COc1ccc(C(C)=O)cc1CC(=O)Nc1ccc(-c2cn3cccc(C)c3n2)cc1,True,True,True,,True,True,
Cc1cc(C)c(OCCCCCCl)c([N+](=O)[O-])c1,True,True,True,,True,True,
NC(CCl)=Nc1cccc(C(=O)O)c1-c1ccccc1,True,True,True,,True,True,
FC1(F)CC12CCN(c1nccn3ccnc13)C2,True,True,True,,True,True,
COc1cccc(CN2CCCC3(CN(C(=O)c4ccn[nH]4)CC(F)(F)C3)C2=O)c1,True,True,True,,True,True,
COc1cc(S(=O)(=O)Nc2c(C)cc(C)c(Nc3[c-]cc4c(-c5ccccc5S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])c(=[NH+]c6c(C)cc(C)c(NS(=O)(=O)c7cc(OC)c(O)c(C(=O)[O-])c7)c6C)cc-5oc4c3)c2C)cc(C(=O)[O-])c1O.Cc1cc(C)c(NS(=O)(=O)c2cc(C(=O)[O-])c(O)cc2O)c(C)c1Nc1[c-]cc2c(-c3ccccc3S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])c(=[NH+]c4c(C)cc(C)c(NS(=O)(=O)c5cc(C(=O)[O-])c(O)cc5O)c4C)cc-3oc2c1.Cc1cc(C)c(NS(=O)(=O)c2ccc(O)c(C(=O)[O-])c2)c(C)c1Nc1[c-]cc2c(-c3ccccc3S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])c(=[NH+]c4c(C)cc(C)c(NS(=O)(=O)c5ccc(O)c(C(=O)[O-])c5)c4C)cc-3oc2c1.O=S(=O)=O.O=S(=O)=O.O=S(=O)=O.[Li+].[Li+].[Li+].[Li+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],True,True,True,,True,True,
OCCc1ccc(-c2ccc(-c3ccccn3)nc2)cc1,True,True,True,,True,True,
C[P+](C)(C)Br.[Br-],True,True,True,,True,True,
CCCCCCCCCCCCC#CC#CCCCCCCCCC(=O)NCCCOCCOCCOCCCNC(=O)c1ccc(C#CC#N)cc1.CN(C)c1cccc2c(S(=O)(=O)NCc3cn(-c4ccc(C#CC#N)cc4)nn3)cccc12.COc1cc(OC)c([P+](CC(=O)NCCCC(=O)Nc2ccc(C#CC#N)cc2)(c2c(OC)cc(OC)cc2OC)c2c(OC)cc(OC)cc2OC)c(OC)c1.COc1cc(OC)c([P+](CCCCC(=O)Cc2ccc(C#CC#N)cc2)(c2c(OC)cc(OC)cc2OC)c2c(OC)cc(OC)cc2OC)c(OC)c1.[Br-],True,True,True,,True,True,
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1[P+](C)(c1ccccc1)c1ccccc1,True,True,True,,True,True,
CCCn1c(N2CCCCC2)c(C=C2SC(=S)N(Cc3ccc4c(c3)OCO4)C2=O)c(C)c(C#N)c1=O,True,True,True,,True,True,
CCc1ccc(OC)cc1.NS(=O)(=O)c1ccc(F)c(Br)c1,True,True,True,,True,True,
c1ccc(-c2cc(-c3cccc(-c4ccc(C5(c6ccc7nc(-c8ccccc8)oc7c6)c6ccccc6-c6ccccc65)cc4)c3)nc(-c3ccccc3)n2)cc1.c1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(C6(c7ccc8nc(-c9ccccc9)oc8c7)c7ccccc7-c7ccccc76)cc5)cc4)nc(-c4ccccc4)n3)cc2)cc1,True,True,True,,True,True,
NC(=NO)c1ccc(OCCCN2CCN(CCCOc3ccc(C(N)=NO)cn3)CC2)nc1,True,True,True,,True,True,
Cc1cccc(C(C)(N)c2ccc3nc(C)ccc3c2)c1,True,True,True,,True,True,
Cc1cccc(OCC(=O)N(CCCN(C)C)c2nc3c(F)cc(F)cc3s2)c1,True,True,True,,True,True,
Cc1c(-c2ccccc2)sc2ncn(CC(=O)Nc3cc(C(C)(C)C)no3)c(=O)c12,True,True,True,,True,True,
COC(=O)c1cccc2c(NCc3cccc(Cc4ccccn4)c3)ncnc12,True,True,True,,True,True,
C=C1c2ccccc2-c2cc(-c3ccc4cc(-c5ccccc5)ccc4c3)ccc2N1c1ccccc1,True,True,True,,True,True,
C=C(C)C(=O)OCCCCCCCCCCCC[P+](C)(C)C,True,True,True,,True,True,
CCOc1ccc(C=CC(=O)Nc2cccc(C(=O)O)c2)cc1OC,True,True,True,,True,True,
COc1ccc(CNC(=O)CCCOc2ccc(S(C)(=O)=O)cc2)cc1,True,True,True,,True,True,
Cc1ccc(N(Cc2cn(-c3cc4ccccc4oc3=N)nn2)C2=CC(=O)c3ccccc3C2=O)c(C)c1,True,True,True,,True,True,
C=C(C=Cc1ccc(OCCC[P+](C)(C)C)c(OC)c1)CC(C=Cc1ccc(OCC[P+](C)(C)C)c(OC)c1)=CCC,True,True,True,,True,True,
CCc1cc(C2=CCCN=C2)nn1-c1ccc(Nc2cccc3cc(OCCCC#N)ccc23)cc1,True,True,True,,True,True,
Cc1cc(Br)ccc1-c1cccc(Cl)c1.Cc1cc(Br)ccc1I.Clc1cccc(-c2ccc(Br)cc2CBr)c1.OB(O)c1cccc(Cl)c1.[B]=NS.[Ba+2].[OH-].[OH-].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,True,True,True,,True,True,
C[P+](Cc1c(F)cccc1Cl)(c1ccccc1)c1ccccc1,True,True,True,,True,True,
CC[P+](C)(C)CC.COP(=O)([O-])OC,True,True,True,,True,True,
CCCCC1=NCC(=O)N1.CCCCc1ncc(Cl)[nH]1,True,True,True,,True,True,
Cc1ccc(Oc2cncc(N)c2)cn1,True,True,True,,True,True,
O=C(CN1CCCC1)Nc1ccc(N(c2ccsc2)c2ncccn2)cc1,True,True,True,,True,True,
CNC(=O)c1ccsc1NC(=O)c1cccc(S(C)(=O)=O)c1,True,True,True,,True,True,
CC(=O)N(C)CC(=O)Oc1cc(Cl)cc(Cl)c1Cl,True,True,True,,True,True,
